Nodes Removed,Fraction of Nodes Removed,Core Proportion
609,0.028730480728404964,0.963202339953767
610,0.028777657215643723,0.9631551634665283
611,0.028824833702882482,0.9631079869792896
612,0.028872010190121245,0.9630608104920507
613,0.028919186677360004,0.963013634004812
614,0.028966363164598764,0.9629192810303345
615,0.029013539651837523,0.9628721045430957
616,0.029060716139076286,0.962824928055857
617,0.029107892626315045,0.9627777515686182
618,0.029155069113553804,0.9626833985941406
619,0.029202245600792567,0.9624946926451856
620,0.029249422088031326,0.9624003396707081
621,0.029296598575270085,0.9623531631834693
622,0.029343775062508844,0.9623059866962306
623,0.029390951549747607,0.9622588102089918
624,0.029438128036986366,0.9622116337217531
625,0.029485304524225125,0.9621644572345143
626,0.029532481011463885,0.9621172807472755
627,0.029579657498702647,0.9620701042600368
628,0.029626833985941407,0.9620229277727981
629,0.029674010473180166,0.9619757512855592
630,0.02972118696041893,0.9619285747983205
631,0.029768363447657688,0.9618813983110818
632,0.029815539934896447,0.961834221823843
633,0.029862716422135206,0.9617870453366042
634,0.02990989290937397,0.9617398688493655
635,0.029957069396612728,0.9616926923621267
636,0.030004245883851487,0.961645515874888
637,0.03005142237109025,0.9615983393876492
638,0.03009859885832901,0.9615511629004104
639,0.03014577534556777,0.9615039864131717
640,0.030192951832806528,0.961032221540784
641,0.03024012832004529,0.9609850450535453
642,0.03028730480728405,0.9609378685663066
643,0.03033448129452281,0.9607491626173515
644,0.03038165778176157,0.9607491626173515
645,0.03042883426900033,0.960654809642874
646,0.03047601075623909,0.9605604566683965
647,0.03052318724347785,0.9605132801811577
648,0.030570363730716612,0.9604661036939189
649,0.03061754021795537,0.9600415153087701
650,0.03066471670519413,0.9599943388215314
651,0.030711893192432893,0.9598999858470538
652,0.030759069679671652,0.9598528093598151
653,0.03080624616691041,0.9598056328725763
654,0.03085342265414917,0.9597584563853375
655,0.030900599141387933,0.9597112798980988
656,0.030947775628626693,0.9596641034108601
657,0.030994952115865452,0.9596169269236212
658,0.031042128603104215,0.9595697504363825
659,0.031089305090342974,0.9595225739491438
660,0.031136481577581733,0.9594282209746662
661,0.031183658064820492,0.9593338680001887
