Nodes Removed,Fraction of Nodes Removed,Mean Core Proportion,Std Dev Core Proportion
131,0.008141196942390155,0.8796718662606424,0.14008371189367338
132,0.00820334348393512,0.8794195513019701,0.14012454507135932
133,0.008265490025480082,0.8792268970231807,0.14012106605298333
134,0.008327636567025044,0.8785942452302529,0.13998554224989967
135,0.008389783108570009,0.8781691628860852,0.1398357346236147
136,0.008451929650114971,0.8775402398856501,0.13956417033711854
137,0.008514076191659933,0.8768703001677953,0.1393046921958117
138,0.008576222733204898,0.8766627307190352,0.13923220232766223
139,0.00863836927474986,0.8763457833571558,0.1391422855452308
140,0.008700515816294822,0.8760288359952766,0.13908530103132646
141,0.008762662357839787,0.8758075943073764,0.1390779567309672
142,0.008824808899384749,0.8741768690572367,0.1384758509001089
143,0.008886955440929713,0.8735665900192651,0.13825416653947506
144,0.008949101982474676,0.873112920265987,0.13819633792094946
145,0.009011248524019638,0.8723572183208002,0.13804959757401425
146,0.009073395065564602,0.8721061462929585,0.13797035791696918
147,0.009135541607109565,0.8718600459884405,0.13800733263458087
148,0.009197688148654527,0.871545584488223,0.13788701661833097
149,0.009259834690199491,0.8705934994717545,0.13784008379876378
150,0.009321981231744454,0.8697918090858243,0.1383588343175716
151,0.009384127773289416,0.8695457087813062,0.13837740018066463
152,0.00944627431483438,0.8692834503759864,0.13835302079845882
153,0.009508420856379343,0.8618581815921942,0.142738457675818
154,0.009570567397924305,0.8607184140202595,0.14227555739689532
155,0.009632713939469269,0.859615934373252,0.14194126576433458
156,0.009694860481014232,0.8591809085824373,0.14232491312438406
157,0.009757007022559194,0.8586713069417687,0.14215361693662656
158,0.009819153564104158,0.8576471319371077,0.14179089562450264
159,0.00988130010564912,0.8566577589957121,0.14151528108429304
160,0.009943446647194083,0.8560822820210054,0.1414618213107347
161,0.010005593188739047,0.8558809272263999,0.14147923521077077
162,0.01006773973028401,0.8554956186688212,0.14135110271617546
163,0.010129886271828972,0.8551799142377726,0.14122589951773243
164,0.010192032813373936,0.8550133615064323,0.1411626107261567
165,0.010254179354918899,0.8548492946367535,0.14111028039237405
166,0.010316325896463861,0.8542116711205022,0.14077698551418175
