Source,Target,Attributes
6711.0,14600.0,{'Weight': 1.0}
6713.0,6714.0,{'Weight': 1.0}
6713.0,6810.0,{'Weight': 1.0}
6717.0,14448.0,{'Weight': 1.0}
6719.0,16640.0,{'Weight': 1.0}
6722.0,7547.0,{'Weight': 1.0}
6729.0,7707.0,{'Weight': 1.0}
6729.0,15530.0,{'Weight': 1.0}
6730.0,13430.0,{'Weight': 1.0}
6732.0,8610.0,{'Weight': 1.0}
6735.0,14877.0,{'Weight': 1.0}
6740.0,10458.0,{'Weight': 1.0}
6742.0,12346.0,{'Weight': 1.0}
6743.0,18119.0,{'Weight': 1.0}
6743.0,21691.0,{'Weight': 1.0}
6743.0,17295.0,{'Weight': 1.0}
6745.0,12262.0,{'Weight': 1.0}
6746.0,26304.0,{'Weight': 1.0}
6750.0,7293.0,{'Weight': 1.0}
6750.0,6857.0,{'Weight': 1.0}
6752.0,6753.0,{'Weight': 1.0}
6752.0,8448.0,{'Weight': 1.0}
6752.0,8517.0,{'Weight': 1.0}
6755.0,13217.0,{'Weight': 1.0}
6755.0,16071.0,{'Weight': 1.0}
6756.0,15976.0,{'Weight': 1.0}
6757.0,9374.0,{'Weight': 1.0}
6761.0,26135.0,{'Weight': 1.0}
6764.0,8159.0,{'Weight': 1.0}
6765.0,7545.0,{'Weight': 1.0}
6765.0,26353.0,{'Weight': 1.0}
6766.0,22236.0,{'Weight': 1.0}
6770.0,9926.0,{'Weight': 1.0}
6770.0,7087.0,{'Weight': 1.0}
6772.0,7553.0,{'Weight': 1.0}
6772.0,8035.0,{'Weight': 1.0}
6772.0,13677.0,{'Weight': 1.0}
6775.0,11659.0,{'Weight': 1.0}
6776.0,6777.0,{'Weight': 1.0}
6776.0,12338.0,{'Weight': 1.0}
6776.0,16198.0,{'Weight': 1.0}
6777.0,9407.0,{'Weight': 1.0}
6777.0,11569.0,{'Weight': 1.0}
6780.0,6964.0,{'Weight': 1.0}
6780.0,8186.0,{'Weight': 1.0}
6783.0,30960.0,{'Weight': 1.0}
6784.0,8110.0,{'Weight': 1.0}
6784.0,30304.0,{'Weight': 1.0}
6790.0,9566.0,{'Weight': 1.0}
6790.0,28424.0,{'Weight': 1.0}
6792.0,6793.0,{'Weight': 1.0}
6792.0,18170.0,{'Weight': 1.0}
6792.0,24856.0,{'Weight': 1.0}
6793.0,19015.0,{'Weight': 1.0}
6793.0,20840.0,{'Weight': 1.0}
6796.0,11557.0,{'Weight': 1.0}
6801.0,8539.0,{'Weight': 1.0}
6802.0,7825.0,{'Weight': 1.0}
6802.0,17127.0,{'Weight': 1.0}
6805.0,21821.0,{'Weight': 1.0}
6805.0,8789.0,{'Weight': 1.0}
6805.0,8159.0,{'Weight': 1.0}
6808.0,13315.0,{'Weight': 1.0}
6808.0,16984.0,{'Weight': 1.0}
6808.0,17554.0,{'Weight': 1.0}
6808.0,11049.0,{'Weight': 1.0}
6811.0,8279.0,{'Weight': 1.0}
6812.0,7753.0,{'Weight': 1.0}
6812.0,19612.0,{'Weight': 1.0}
6813.0,31424.0,{'Weight': 1.0}
6813.0,13487.0,{'Weight': 1.0}
6813.0,7307.0,{'Weight': 1.0}
6814.0,14474.0,{'Weight': 1.0}
6814.0,10560.0,{'Weight': 1.0}
6815.0,10900.0,{'Weight': 1.0}
6815.0,10821.0,{'Weight': 1.0}
6816.0,23163.0,{'Weight': 1.0}
6818.0,6979.0,{'Weight': 1.0}
6819.0,12147.0,{'Weight': 1.0}
6819.0,15700.0,{'Weight': 1.0}
6823.0,9821.0,{'Weight': 1.0}
6838.0,15045.0,{'Weight': 1.0}
6838.0,16744.0,{'Weight': 1.0}
6838.0,15319.0,{'Weight': 1.0}
6839.0,16622.0,{'Weight': 1.0}
6839.0,27222.0,{'Weight': 1.0}
6841.0,2696.0,{'Weight': 1.0}
6841.0,24632.0,{'Weight': 1.0}
6842.0,7638.0,{'Weight': 1.0}
6842.0,16442.0,{'Weight': 1.0}
6846.0,13522.0,{'Weight': 1.0}
6852.0,9619.0,{'Weight': 1.0}
6852.0,17918.0,{'Weight': 1.0}
6852.0,7222.0,{'Weight': 1.0}
6852.0,14553.0,{'Weight': 1.0}
6854.0,6855.0,{'Weight': 1.0}
6854.0,13500.0,{'Weight': 1.0}
6854.0,10031.0,{'Weight': 1.0}
6856.0,26716.0,{'Weight': 1.0}
6856.0,12717.0,{'Weight': 1.0}
6858.0,8809.0,{'Weight': 1.0}
6858.0,12758.0,{'Weight': 1.0}
6859.0,15770.0,{'Weight': 1.0}
6859.0,24174.0,{'Weight': 1.0}
6859.0,8472.0,{'Weight': 1.0}
6860.0,8442.0,{'Weight': 1.0}
6860.0,7041.0,{'Weight': 1.0}
6860.0,16711.0,{'Weight': 1.0}
6861.0,16735.0,{'Weight': 1.0}
6862.0,8130.0,{'Weight': 1.0}
6864.0,2932.0,{'Weight': 1.0}
6864.0,25885.0,{'Weight': 1.0}
6865.0,12091.0,{'Weight': 1.0}
6865.0,18864.0,{'Weight': 1.0}
6867.0,6868.0,{'Weight': 1.0}
6867.0,8627.0,{'Weight': 1.0}
6867.0,17900.0,{'Weight': 1.0}
6868.0,18345.0,{'Weight': 1.0}
6868.0,11531.0,{'Weight': 1.0}
6870.0,24503.0,{'Weight': 1.0}
6870.0,29108.0,{'Weight': 1.0}
6874.0,9398.0,{'Weight': 1.0}
6874.0,11837.0,{'Weight': 1.0}
6874.0,13262.0,{'Weight': 1.0}
6876.0,14187.0,{'Weight': 1.0}
6876.0,11378.0,{'Weight': 1.0}
6877.0,8436.0,{'Weight': 1.0}
6881.0,14036.0,{'Weight': 1.0}
6882.0,24367.0,{'Weight': 1.0}
6882.0,9373.0,{'Weight': 1.0}
6882.0,18767.0,{'Weight': 1.0}
6884.0,14131.0,{'Weight': 1.0}
6884.0,11849.0,{'Weight': 1.0}
1369.0,1370.0,{'Weight': 1.0}
1369.0,3263.0,{'Weight': 1.0}
1369.0,13339.0,{'Weight': 1.0}
6889.0,13337.0,{'Weight': 1.0}
6889.0,12659.0,{'Weight': 1.0}
6889.0,32465.0,{'Weight': 1.0}
6890.0,11275.0,{'Weight': 1.0}
1370.0,32019.0,{'Weight': 1.0}
1370.0,30925.0,{'Weight': 1.0}
6896.0,10677.0,{'Weight': 1.0}
6901.0,7617.0,{'Weight': 1.0}
6902.0,11677.0,{'Weight': 1.0}
6902.0,13020.0,{'Weight': 1.0}
6902.0,9319.0,{'Weight': 1.0}
6903.0,15872.0,{'Weight': 1.0}
6903.0,23799.0,{'Weight': 1.0}
6903.0,19239.0,{'Weight': 1.0}
6905.0,16367.0,{'Weight': 1.0}
6909.0,8718.0,{'Weight': 1.0}
6910.0,12232.0,{'Weight': 1.0}
6913.0,11026.0,{'Weight': 1.0}
6913.0,17552.0,{'Weight': 1.0}
6914.0,9307.0,{'Weight': 1.0}
6919.0,7566.0,{'Weight': 1.0}
6927.0,19635.0,{'Weight': 1.0}
6927.0,20024.0,{'Weight': 1.0}
6927.0,9101.0,{'Weight': 1.0}
6927.0,30199.0,{'Weight': 1.0}
6933.0,9965.0,{'Weight': 1.0}
6935.0,14932.0,{'Weight': 1.0}
6935.0,18226.0,{'Weight': 1.0}
6938.0,10713.0,{'Weight': 1.0}
6938.0,21593.0,{'Weight': 1.0}
6938.0,26421.0,{'Weight': 1.0}
6939.0,10276.0,{'Weight': 1.0}
6940.0,972.0,{'Weight': 1.0}
6940.0,14144.0,{'Weight': 1.0}
6943.0,7482.0,{'Weight': 1.0}
6943.0,31384.0,{'Weight': 1.0}
6944.0,9787.0,{'Weight': 1.0}
6950.0,15034.0,{'Weight': 1.0}
6951.0,7045.0,{'Weight': 1.0}
6951.0,10589.0,{'Weight': 1.0}
6951.0,11554.0,{'Weight': 1.0}
6956.0,20654.0,{'Weight': 1.0}
6956.0,26980.0,{'Weight': 1.0}
6956.0,12350.0,{'Weight': 1.0}
1383.0,16071.0,{'Weight': 1.0}
1383.0,15878.0,{'Weight': 1.0}
6961.0,14242.0,{'Weight': 1.0}
6962.0,12570.0,{'Weight': 1.0}
6963.0,16804.0,{'Weight': 1.0}
6963.0,22534.0,{'Weight': 1.0}
6964.0,11676.0,{'Weight': 1.0}
6964.0,16248.0,{'Weight': 1.0}
6967.0,9066.0,{'Weight': 1.0}
6969.0,6970.0,{'Weight': 1.0}
6969.0,9193.0,{'Weight': 1.0}
6969.0,15720.0,{'Weight': 1.0}
6972.0,6973.0,{'Weight': 1.0}
6972.0,6974.0,{'Weight': 1.0}
6972.0,19873.0,{'Weight': 1.0}
6975.0,15242.0,{'Weight': 1.0}
6975.0,25837.0,{'Weight': 1.0}
6975.0,30906.0,{'Weight': 1.0}
6976.0,11152.0,{'Weight': 1.0}
6978.0,10693.0,{'Weight': 1.0}
6978.0,24673.0,{'Weight': 1.0}
6979.0,12779.0,{'Weight': 1.0}
6979.0,25277.0,{'Weight': 1.0}
6980.0,12730.0,{'Weight': 1.0}
6982.0,10092.0,{'Weight': 1.0}
6982.0,11869.0,{'Weight': 1.0}
6987.0,13319.0,{'Weight': 1.0}
6988.0,8156.0,{'Weight': 1.0}
6990.0,7092.0,{'Weight': 1.0}
6990.0,28432.0,{'Weight': 1.0}
6992.0,9789.0,{'Weight': 1.0}
6992.0,9615.0,{'Weight': 1.0}
6997.0,15724.0,{'Weight': 1.0}
6997.0,13372.0,{'Weight': 1.0}
6997.0,14732.0,{'Weight': 1.0}
7001.0,7002.0,{'Weight': 1.0}
7003.0,9460.0,{'Weight': 1.0}
7003.0,23530.0,{'Weight': 1.0}
7005.0,15586.0,{'Weight': 1.0}
7005.0,21446.0,{'Weight': 1.0}
7006.0,7007.0,{'Weight': 1.0}
7007.0,10737.0,{'Weight': 1.0}
7009.0,7010.0,{'Weight': 1.0}
7009.0,32283.0,{'Weight': 1.0}
7010.0,28274.0,{'Weight': 1.0}
7011.0,13810.0,{'Weight': 1.0}
7011.0,22606.0,{'Weight': 1.0}
7011.0,17917.0,{'Weight': 1.0}
7019.0,32665.0,{'Weight': 1.0}
7019.0,12499.0,{'Weight': 1.0}
7019.0,19229.0,{'Weight': 1.0}
7028.0,16801.0,{'Weight': 1.0}
7028.0,10043.0,{'Weight': 1.0}
7032.0,15805.0,{'Weight': 1.0}
7032.0,8658.0,{'Weight': 1.0}
7032.0,15742.0,{'Weight': 1.0}
7034.0,14201.0,{'Weight': 1.0}
7035.0,7036.0,{'Weight': 1.0}
7035.0,8519.0,{'Weight': 1.0}
7035.0,19425.0,{'Weight': 1.0}
7036.0,7894.0,{'Weight': 1.0}
7036.0,10705.0,{'Weight': 1.0}
7038.0,21327.0,{'Weight': 1.0}
7038.0,22091.0,{'Weight': 1.0}
7040.0,13088.0,{'Weight': 1.0}
7041.0,25705.0,{'Weight': 1.0}
7042.0,9796.0,{'Weight': 1.0}
7042.0,13482.0,{'Weight': 1.0}
7042.0,28665.0,{'Weight': 1.0}
7045.0,23769.0,{'Weight': 1.0}
7045.0,19227.0,{'Weight': 1.0}
7050.0,12937.0,{'Weight': 1.0}
7051.0,7052.0,{'Weight': 1.0}
7051.0,7483.0,{'Weight': 1.0}
7053.0,10678.0,{'Weight': 1.0}
7053.0,9848.0,{'Weight': 1.0}
7055.0,19859.0,{'Weight': 1.0}
7055.0,12927.0,{'Weight': 1.0}
7055.0,23111.0,{'Weight': 1.0}
7056.0,13698.0,{'Weight': 1.0}
7056.0,13545.0,{'Weight': 1.0}
7058.0,24749.0,{'Weight': 1.0}
7060.0,13897.0,{'Weight': 1.0}
7060.0,25519.0,{'Weight': 1.0}
7061.0,15028.0,{'Weight': 1.0}
7061.0,7899.0,{'Weight': 1.0}
7066.0,11811.0,{'Weight': 1.0}
7068.0,20212.0,{'Weight': 1.0}
7069.0,9588.0,{'Weight': 1.0}
7069.0,30612.0,{'Weight': 1.0}
7071.0,13190.0,{'Weight': 1.0}
7078.0,7079.0,{'Weight': 1.0}
7079.0,11671.0,{'Weight': 1.0}
7079.0,10408.0,{'Weight': 1.0}
7080.0,13545.0,{'Weight': 1.0}
7082.0,21626.0,{'Weight': 1.0}
7083.0,7402.0,{'Weight': 1.0}
7083.0,13048.0,{'Weight': 1.0}
7086.0,7087.0,{'Weight': 1.0}
7087.0,31165.0,{'Weight': 1.0}
7090.0,8301.0,{'Weight': 1.0}
7092.0,14615.0,{'Weight': 1.0}
7092.0,12122.0,{'Weight': 1.0}
7093.0,19284.0,{'Weight': 1.0}
7093.0,26314.0,{'Weight': 1.0}
7095.0,14466.0,{'Weight': 1.0}
7095.0,15859.0,{'Weight': 1.0}
7095.0,11409.0,{'Weight': 1.0}
7096.0,14362.0,{'Weight': 1.0}
7096.0,17663.0,{'Weight': 1.0}
7096.0,9734.0,{'Weight': 1.0}
7097.0,7678.0,{'Weight': 1.0}
7102.0,11726.0,{'Weight': 1.0}
7106.0,21817.0,{'Weight': 1.0}
7112.0,14569.0,{'Weight': 1.0}
7112.0,14078.0,{'Weight': 1.0}
7112.0,26493.0,{'Weight': 1.0}
7115.0,7547.0,{'Weight': 1.0}
7116.0,26889.0,{'Weight': 1.0}
7118.0,7175.0,{'Weight': 1.0}
7118.0,17890.0,{'Weight': 1.0}
7118.0,25601.0,{'Weight': 1.0}
7129.0,15509.0,{'Weight': 1.0}
7133.0,14263.0,{'Weight': 1.0}
7136.0,11709.0,{'Weight': 1.0}
7140.0,15247.0,{'Weight': 1.0}
7141.0,15529.0,{'Weight': 1.0}
7143.0,11314.0,{'Weight': 1.0}
7143.0,18484.0,{'Weight': 1.0}
7144.0,26072.0,{'Weight': 1.0}
7145.0,9588.0,{'Weight': 1.0}
7147.0,17237.0,{'Weight': 1.0}
7147.0,11386.0,{'Weight': 1.0}
7149.0,20222.0,{'Weight': 1.0}
7153.0,15867.0,{'Weight': 1.0}
7153.0,19167.0,{'Weight': 1.0}
7154.0,7155.0,{'Weight': 1.0}
7154.0,11493.0,{'Weight': 1.0}
7160.0,27003.0,{'Weight': 1.0}
7160.0,17277.0,{'Weight': 1.0}
7161.0,7162.0,{'Weight': 1.0}
7161.0,14095.0,{'Weight': 1.0}
7162.0,7557.0,{'Weight': 1.0}
7162.0,23141.0,{'Weight': 1.0}
7166.0,18991.0,{'Weight': 1.0}
7170.0,10184.0,{'Weight': 1.0}
7171.0,7172.0,{'Weight': 1.0}
7171.0,30031.0,{'Weight': 1.0}
7171.0,16488.0,{'Weight': 1.0}
7176.0,27011.0,{'Weight': 1.0}
7176.0,11133.0,{'Weight': 1.0}
7176.0,19190.0,{'Weight': 1.0}
7177.0,13031.0,{'Weight': 1.0}
7178.0,28823.0,{'Weight': 1.0}
7180.0,7181.0,{'Weight': 1.0}
7181.0,9095.0,{'Weight': 1.0}
7181.0,28940.0,{'Weight': 1.0}
7182.0,10741.0,{'Weight': 1.0}
7184.0,15998.0,{'Weight': 1.0}
7195.0,8969.0,{'Weight': 1.0}
7195.0,28763.0,{'Weight': 1.0}
7197.0,23232.0,{'Weight': 1.0}
7199.0,7200.0,{'Weight': 1.0}
7203.0,11091.0,{'Weight': 1.0}
7209.0,9489.0,{'Weight': 1.0}
7209.0,13009.0,{'Weight': 1.0}
7209.0,10930.0,{'Weight': 1.0}
7209.0,22202.0,{'Weight': 1.0}
7210.0,12275.0,{'Weight': 1.0}
7210.0,12525.0,{'Weight': 1.0}
7210.0,11941.0,{'Weight': 1.0}
7214.0,8963.0,{'Weight': 1.0}
7215.0,14915.0,{'Weight': 1.0}
7216.0,10608.0,{'Weight': 1.0}
7217.0,17869.0,{'Weight': 1.0}
7217.0,9787.0,{'Weight': 1.0}
7222.0,17796.0,{'Weight': 1.0}
7222.0,21453.0,{'Weight': 1.0}
7225.0,18263.0,{'Weight': 1.0}
7225.0,12934.0,{'Weight': 1.0}
7225.0,17374.0,{'Weight': 1.0}
7226.0,13408.0,{'Weight': 1.0}
7226.0,19787.0,{'Weight': 1.0}
7229.0,16122.0,{'Weight': 1.0}
7231.0,7232.0,{'Weight': 1.0}
7231.0,16623.0,{'Weight': 1.0}
7233.0,10747.0,{'Weight': 1.0}
7233.0,9068.0,{'Weight': 1.0}
7238.0,15610.0,{'Weight': 1.0}
7238.0,32560.0,{'Weight': 1.0}
7244.0,15412.0,{'Weight': 1.0}
7245.0,17053.0,{'Weight': 1.0}
7245.0,10274.0,{'Weight': 1.0}
7246.0,7247.0,{'Weight': 1.0}
7246.0,13255.0,{'Weight': 1.0}
7247.0,32447.0,{'Weight': 1.0}
7247.0,31982.0,{'Weight': 1.0}
7251.0,7252.0,{'Weight': 1.0}
7251.0,17894.0,{'Weight': 1.0}
7251.0,28637.0,{'Weight': 1.0}
7252.0,8360.0,{'Weight': 1.0}
7254.0,10198.0,{'Weight': 1.0}
7255.0,32753.0,{'Weight': 1.0}
7255.0,30627.0,{'Weight': 1.0}
7259.0,7755.0,{'Weight': 1.0}
7260.0,15636.0,{'Weight': 1.0}
7265.0,10138.0,{'Weight': 1.0}
7265.0,26467.0,{'Weight': 1.0}
7266.0,8487.0,{'Weight': 1.0}
7266.0,11117.0,{'Weight': 1.0}
7268.0,13472.0,{'Weight': 1.0}
7269.0,7929.0,{'Weight': 1.0}
7272.0,16065.0,{'Weight': 1.0}
7277.0,7502.0,{'Weight': 1.0}
7277.0,17149.0,{'Weight': 1.0}
7277.0,26081.0,{'Weight': 1.0}
7279.0,7280.0,{'Weight': 1.0}
7280.0,8340.0,{'Weight': 1.0}
7280.0,19779.0,{'Weight': 1.0}
7281.0,8513.0,{'Weight': 1.0}
7283.0,10378.0,{'Weight': 1.0}
7284.0,12186.0,{'Weight': 1.0}
7286.0,16119.0,{'Weight': 1.0}
7287.0,21269.0,{'Weight': 1.0}
7289.0,18110.0,{'Weight': 1.0}
7289.0,9436.0,{'Weight': 1.0}
7294.0,14600.0,{'Weight': 1.0}
7298.0,7299.0,{'Weight': 1.0}
7298.0,7307.0,{'Weight': 1.0}
7300.0,19852.0,{'Weight': 1.0}
7301.0,7754.0,{'Weight': 1.0}
7301.0,17387.0,{'Weight': 1.0}
7301.0,12013.0,{'Weight': 1.0}
7302.0,7303.0,{'Weight': 1.0}
7302.0,27069.0,{'Weight': 1.0}
7303.0,23658.0,{'Weight': 1.0}
7307.0,12874.0,{'Weight': 1.0}
7308.0,11080.0,{'Weight': 1.0}
7308.0,23680.0,{'Weight': 1.0}
7309.0,7310.0,{'Weight': 1.0}
7309.0,23936.0,{'Weight': 1.0}
7312.0,8346.0,{'Weight': 1.0}
7317.0,8154.0,{'Weight': 1.0}
7317.0,17624.0,{'Weight': 1.0}
7318.0,11934.0,{'Weight': 1.0}
7323.0,12500.0,{'Weight': 1.0}
7323.0,10079.0,{'Weight': 1.0}
7323.0,24184.0,{'Weight': 1.0}
7324.0,23631.0,{'Weight': 1.0}
7324.0,9712.0,{'Weight': 1.0}
7324.0,8835.0,{'Weight': 1.0}
7325.0,7994.0,{'Weight': 1.0}
7328.0,17812.0,{'Weight': 1.0}
7329.0,9080.0,{'Weight': 1.0}
7329.0,8031.0,{'Weight': 1.0}
7329.0,19693.0,{'Weight': 1.0}
7348.0,8258.0,{'Weight': 1.0}
7348.0,22802.0,{'Weight': 1.0}
7355.0,20470.0,{'Weight': 1.0}
7355.0,21679.0,{'Weight': 1.0}
7355.0,15518.0,{'Weight': 1.0}
7355.0,13458.0,{'Weight': 1.0}
7357.0,7358.0,{'Weight': 1.0}
7357.0,28525.0,{'Weight': 1.0}
7365.0,8473.0,{'Weight': 1.0}
7365.0,27449.0,{'Weight': 1.0}
7366.0,15638.0,{'Weight': 1.0}
7372.0,14474.0,{'Weight': 1.0}
7378.0,9624.0,{'Weight': 1.0}
7378.0,32556.0,{'Weight': 1.0}
7378.0,7491.0,{'Weight': 1.0}
7392.0,10213.0,{'Weight': 1.0}
7393.0,7394.0,{'Weight': 1.0}
7393.0,11562.0,{'Weight': 1.0}
7393.0,8748.0,{'Weight': 1.0}
7394.0,9693.0,{'Weight': 1.0}
7395.0,7790.0,{'Weight': 1.0}
7395.0,24201.0,{'Weight': 1.0}
7395.0,30464.0,{'Weight': 1.0}
7396.0,10625.0,{'Weight': 1.0}
7396.0,8703.0,{'Weight': 1.0}
7396.0,12584.0,{'Weight': 1.0}
7397.0,10616.0,{'Weight': 1.0}
7398.0,12147.0,{'Weight': 1.0}
7398.0,8607.0,{'Weight': 1.0}
7400.0,15180.0,{'Weight': 1.0}
7400.0,11649.0,{'Weight': 1.0}
7400.0,13908.0,{'Weight': 1.0}
7401.0,13551.0,{'Weight': 1.0}
7401.0,32605.0,{'Weight': 1.0}
7403.0,14037.0,{'Weight': 1.0}
7409.0,9709.0,{'Weight': 1.0}
7409.0,24444.0,{'Weight': 1.0}
7409.0,13912.0,{'Weight': 1.0}
7410.0,22110.0,{'Weight': 1.0}
7413.0,7414.0,{'Weight': 1.0}
7413.0,7416.0,{'Weight': 1.0}
7413.0,17799.0,{'Weight': 1.0}
7413.0,23125.0,{'Weight': 1.0}
7413.0,31898.0,{'Weight': 1.0}
7413.0,17800.0,{'Weight': 1.0}
7414.0,7415.0,{'Weight': 1.0}
7414.0,18537.0,{'Weight': 1.0}
7414.0,18538.0,{'Weight': 1.0}
7414.0,13804.0,{'Weight': 1.0}
7417.0,20339.0,{'Weight': 1.0}
7417.0,24117.0,{'Weight': 1.0}
7417.0,22719.0,{'Weight': 1.0}
7418.0,11246.0,{'Weight': 1.0}
7418.0,26129.0,{'Weight': 1.0}
7418.0,31124.0,{'Weight': 1.0}
7420.0,7421.0,{'Weight': 1.0}
7420.0,32127.0,{'Weight': 1.0}
7421.0,13532.0,{'Weight': 1.0}
7421.0,20942.0,{'Weight': 1.0}
7422.0,23460.0,{'Weight': 1.0}
7422.0,21765.0,{'Weight': 1.0}
7430.0,16181.0,{'Weight': 1.0}
7431.0,9693.0,{'Weight': 1.0}
7432.0,7589.0,{'Weight': 1.0}
7433.0,13940.0,{'Weight': 1.0}
7433.0,13781.0,{'Weight': 1.0}
7436.0,12564.0,{'Weight': 1.0}
7436.0,7658.0,{'Weight': 1.0}
7436.0,16313.0,{'Weight': 1.0}
7441.0,7442.0,{'Weight': 1.0}
7441.0,22173.0,{'Weight': 1.0}
7442.0,9272.0,{'Weight': 1.0}
7442.0,21722.0,{'Weight': 1.0}
7445.0,13566.0,{'Weight': 1.0}
7448.0,7449.0,{'Weight': 1.0}
7448.0,29755.0,{'Weight': 1.0}
7448.0,23080.0,{'Weight': 1.0}
7448.0,7927.0,{'Weight': 1.0}
7452.0,8273.0,{'Weight': 1.0}
7453.0,17705.0,{'Weight': 1.0}
7453.0,15716.0,{'Weight': 1.0}
7453.0,28694.0,{'Weight': 1.0}
7454.0,13501.0,{'Weight': 1.0}
7454.0,17163.0,{'Weight': 1.0}
7454.0,11393.0,{'Weight': 1.0}
7455.0,12305.0,{'Weight': 1.0}
7455.0,27934.0,{'Weight': 1.0}
7456.0,16306.0,{'Weight': 1.0}
7457.0,8038.0,{'Weight': 1.0}
7457.0,12831.0,{'Weight': 1.0}
7457.0,10480.0,{'Weight': 1.0}
7458.0,12954.0,{'Weight': 1.0}
7462.0,7880.0,{'Weight': 1.0}
7462.0,12981.0,{'Weight': 1.0}
7464.0,8705.0,{'Weight': 1.0}
7465.0,17893.0,{'Weight': 1.0}
7468.0,24575.0,{'Weight': 1.0}
7468.0,13807.0,{'Weight': 1.0}
7470.0,15034.0,{'Weight': 1.0}
7470.0,19204.0,{'Weight': 1.0}
7471.0,13923.0,{'Weight': 1.0}
7471.0,10543.0,{'Weight': 1.0}
7482.0,29808.0,{'Weight': 1.0}
7482.0,7982.0,{'Weight': 1.0}
7482.0,30960.0,{'Weight': 1.0}
7483.0,14749.0,{'Weight': 1.0}
7483.0,14872.0,{'Weight': 1.0}
7491.0,11556.0,{'Weight': 1.0}
7491.0,26887.0,{'Weight': 1.0}
7494.0,14438.0,{'Weight': 1.0}
7494.0,24638.0,{'Weight': 1.0}
7497.0,14660.0,{'Weight': 1.0}
7497.0,17500.0,{'Weight': 1.0}
7497.0,25348.0,{'Weight': 1.0}
7497.0,19733.0,{'Weight': 1.0}
7499.0,7500.0,{'Weight': 1.0}
7500.0,9421.0,{'Weight': 1.0}
7500.0,27125.0,{'Weight': 1.0}
7502.0,11779.0,{'Weight': 1.0}
7503.0,7504.0,{'Weight': 1.0}
7504.0,16818.0,{'Weight': 1.0}
7504.0,16567.0,{'Weight': 1.0}
7504.0,25174.0,{'Weight': 1.0}
7510.0,9798.0,{'Weight': 1.0}
7510.0,14707.0,{'Weight': 1.0}
7510.0,10964.0,{'Weight': 1.0}
7511.0,1866.0,{'Weight': 1.0}
7511.0,20196.0,{'Weight': 1.0}
7516.0,13031.0,{'Weight': 1.0}
7524.0,9574.0,{'Weight': 1.0}
7527.0,13511.0,{'Weight': 1.0}
7527.0,14428.0,{'Weight': 1.0}
7527.0,32557.0,{'Weight': 1.0}
7529.0,25596.0,{'Weight': 1.0}
7529.0,9906.0,{'Weight': 1.0}
7529.0,15376.0,{'Weight': 1.0}
7534.0,8617.0,{'Weight': 1.0}
7535.0,16428.0,{'Weight': 1.0}
7535.0,12777.0,{'Weight': 1.0}
7537.0,20605.0,{'Weight': 1.0}
7541.0,12543.0,{'Weight': 1.0}
7545.0,1526.0,{'Weight': 1.0}
7546.0,9700.0,{'Weight': 1.0}
7547.0,19759.0,{'Weight': 1.0}
7548.0,9774.0,{'Weight': 1.0}
7548.0,13622.0,{'Weight': 1.0}
7548.0,29129.0,{'Weight': 1.0}
7551.0,20745.0,{'Weight': 1.0}
7551.0,19147.0,{'Weight': 1.0}
7552.0,15284.0,{'Weight': 1.0}
7553.0,19542.0,{'Weight': 1.0}
7553.0,12304.0,{'Weight': 1.0}
7557.0,26743.0,{'Weight': 1.0}
7557.0,14477.0,{'Weight': 1.0}
7557.0,9110.0,{'Weight': 1.0}
7559.0,25068.0,{'Weight': 1.0}
7564.0,10115.0,{'Weight': 1.0}
7564.0,17521.0,{'Weight': 1.0}
7564.0,15070.0,{'Weight': 1.0}
7567.0,13944.0,{'Weight': 1.0}
7567.0,22340.0,{'Weight': 1.0}
7567.0,25226.0,{'Weight': 1.0}
7567.0,19485.0,{'Weight': 1.0}
7568.0,22271.0,{'Weight': 1.0}
7568.0,30209.0,{'Weight': 1.0}
7568.0,17617.0,{'Weight': 1.0}
7569.0,25338.0,{'Weight': 1.0}
7569.0,26144.0,{'Weight': 1.0}
7569.0,17702.0,{'Weight': 1.0}
7569.0,28199.0,{'Weight': 1.0}
7576.0,30731.0,{'Weight': 1.0}
7577.0,14810.0,{'Weight': 1.0}
7577.0,21469.0,{'Weight': 1.0}
7579.0,7580.0,{'Weight': 1.0}
7579.0,19578.0,{'Weight': 1.0}
7580.0,9591.0,{'Weight': 1.0}
7580.0,22912.0,{'Weight': 1.0}
7587.0,16433.0,{'Weight': 1.0}
7589.0,14230.0,{'Weight': 1.0}
7589.0,26318.0,{'Weight': 1.0}
7590.0,8340.0,{'Weight': 1.0}
7590.0,19911.0,{'Weight': 1.0}
7594.0,12627.0,{'Weight': 1.0}
7594.0,8559.0,{'Weight': 1.0}
7596.0,7597.0,{'Weight': 1.0}
7596.0,20142.0,{'Weight': 1.0}
7597.0,14009.0,{'Weight': 1.0}
7598.0,27972.0,{'Weight': 1.0}
7598.0,30067.0,{'Weight': 1.0}
7598.0,16398.0,{'Weight': 1.0}
1510.0,1511.0,{'Weight': 1.0}
1510.0,14234.0,{'Weight': 1.0}
1510.0,13671.0,{'Weight': 1.0}
1510.0,14101.0,{'Weight': 1.0}
7602.0,8195.0,{'Weight': 1.0}
7602.0,16843.0,{'Weight': 1.0}
7602.0,9048.0,{'Weight': 1.0}
7607.0,13809.0,{'Weight': 1.0}
7607.0,17599.0,{'Weight': 1.0}
