Nodes Removed,Fraction of Nodes Removed,Mean Core Proportion,Std Dev Core Proportion
74,0.0045988440743272635,0.9228587409110682,0.0142733007389245
75,0.004660990615872227,0.9216804424833757,0.014127649381249987
76,0.00472313715741719,0.9211397675719348,0.014039685895807856
77,0.0047852836989621525,0.9201267789447517,0.013823869548987368
78,0.004847430240507116,0.9184575228388543,0.013790513613306188
79,0.004909576782052079,0.917485550929091,0.013738039805666204
80,0.0049717233235970415,0.9164626188552607,0.013708157856863025
81,0.005033869865142005,0.9158374246473184,0.01372425183159417
82,0.005096016406686968,0.9149400285874091,0.013529604687803629
83,0.0051581629482319305,0.9145124603815797,0.013536219174509052
84,0.005220309489776894,0.913129078366789,0.013144805148473038
85,0.005282456031321857,0.9120514573363995,0.013000448617276011
86,0.00534460257286682,0.9114983531166496,0.012885871253994695
87,0.005406749114411783,0.9104207320862592,0.012736239445789147
88,0.005468895655956746,0.909361755018333,0.01213468608790961
89,0.005531042197501709,0.9087477471878688,0.012336579147169123
90,0.005593188739046672,0.9072413150208187,0.011646600735111845
91,0.005655335280591635,0.9057336399229379,0.011116293901223243
92,0.005717481822136598,0.9046572618233795,0.010608546506619444
93,0.005779628363681561,0.9042284506867192,0.010447648124624308
94,0.005841774905226524,0.9026263128456901,0.009401449930080458
95,0.005903921446771487,0.9022397613572803,0.00944413500498263
96,0.00596606798831645,0.9002809023677831,0.007434701597305201
97,0.006028214529861413,0.8987694984774098,0.005277939336892538
98,0.006090361071406376,0.898436393014729,0.0052325293260963995
99,0.00615250761295134,0.8969684917034371,0.0017268527889814959
100,0.006214654154496302,0.8965956124541673,0.001706152458162741
101,0.006276800696041265,0.8956273693368964,0.00323305901050753
102,0.006338947237586229,0.894756074824436,0.003520704203839479
103,0.006401093779131191,0.8799080231185132,0.06962813204124256
104,0.006463240320676154,0.8787322105524826,0.06953917799528068
105,0.006525386862221118,0.8779864520539432,0.06938128679557656
106,0.00658753340376608,0.8773712012926481,0.06933390964935188
107,0.006649679945311043,0.8759791187620409,0.06933533410350132
108,0.006711826486856007,0.8744515567708661,0.06928034460704656
109,0.00677397302840097,0.8664048225716242,0.08487505637358826
110,0.006836119569945932,0.8588913056988382,0.09496095023938553
111,0.006898266111490896,0.8581865639177181,0.0948538393098089
112,0.006960412653035859,0.8572108632154621,0.0956886619822646
113,0.007022559194580821,0.8558200236156857,0.09538749716144135
114,0.007084705736125785,0.8539605990926608,0.09528595928216618
115,0.007146852277670748,0.8525710024237153,0.09521470720681732
116,0.00720899881921571,0.8519408364924491,0.09503956800494927
117,0.007271145360760674,0.8498738425206633,0.09479870801935467
118,0.007333291902305637,0.8491678578087128,0.09474076275847718
119,0.007395438443850599,0.8482120439997515,0.09460750896567995
120,0.007457584985395563,0.8474215399912994,0.09441443885475517
121,0.007519731526940526,0.8457846000870051,0.0940812756596173
122,0.007581878068485489,0.840280902367783,0.09708574328252603
123,0.007644024610030452,0.8324255795164999,0.1050267455581909
124,0.007706171151575415,0.8316537194705116,0.10474641896927486
125,0.007768317693120378,0.8310036666459512,0.10465932867994428
126,0.007830464234665341,0.8289950904232183,0.1043156694518798
127,0.007892610776210304,0.8139133677210865,0.11842304700909684
127,0.007954757317755266,0.8128345037598659,0.11825553572110963
129,0.00801690385930023,0.812031570443105,0.11816763113350388
130,0.008079050400845193,0.8113193710769998,0.11810804518536445
131,0.008141196942390155,0.8037051768069108,0.12379266367673891
132,0.00820334348393512,0.7963743707662669,0.1279483080615648
133,0.008265490025480082,0.7952035299235598,0.12753220537099205
134,0.008327636567025044,0.7869280964514325,0.13287243300146395
135,0.008389783108570009,0.7859722826424711,0.1329439420067116
136,0.008451929650114971,0.784935678329501,0.13261417459678312
137,0.008514076191659933,0.7836343297495495,0.13236708710124204
138,0.008576222733204898,0.7821888011932135,0.1322948881853127
139,0.00863836927474986,0.7807010129886274,0.1335703464834594
140,0.008700515816294822,0.7721334907712388,0.13803891769854967
141,0.008762662357839787,0.7645714995960476,0.1425233789228719
142,0.008824808899384749,0.7637225778385434,0.14223353630318963
143,0.008886955440929713,0.7579454353365236,0.1437649598230035
144,0.008949101982474676,0.7572593375178671,0.14389541071432813
145,0.009011248524019638,0.7567186626064262,0.14376810913459834
146,0.009073395065564602,0.7500428811136665,0.14621777194547028
147,0.009135541607109565,0.7494114722515696,0.1464757314343186
148,0.009197688148654527,0.7416356969734638,0.15014150966959655
149,0.009259834690199491,0.7408016903859302,0.1496314088548567
