node_id,longitude,latitude
1445,-122.285304657731,47.641871654130746
1446,-122.31804320505276,47.71950271087563
1449,-122.333205366228,47.57958666809301
1457,-122.319157304597,47.632995883195
1458,-122.351185131914,47.694268751445
1460,-122.271494655447,47.5549001784262
1461,-122.27084355247798,47.5549011318686
1465,-122.3070707370438,47.70439595323823
1468,-122.303367212235,47.5565190807289
1469,-122.264984700493,47.5267372569721
1473,-122.293784486525,47.54439709032349
1475,-122.27260072995,47.5504502531631
1476,-122.347393791335,47.700490407922
1477,-122.2892855946474,47.60169646746358
1479,-122.310174905676,47.6062339040512
1481,-122.304457217159,47.558795713774
1482,-122.369268756582,47.6920242791952
1483,-122.331349211911,47.7131737664175
1484,-122.241262650174,47.4856383784899
1487,-122.276251331748,47.656558328283
1490,-122.359972036888,47.76329538186351
1491,-122.357414712421,47.6615243687824
1494,-122.346140844418,47.768900741637694
1495,-122.30167051548,47.6352319628117
1496,-122.32617059775,47.617701237502594
1497,-122.292899324973,47.566225095737
1500,-122.325423325917,47.6728728845267
1501,-122.346247891435,47.7606822408458
1502,-122.292267205588,47.732801977651
1503,-122.292271589596,47.73278902533295
1504,-122.330326291331,47.6850284314966
1505,-122.277042176373,47.6965040965382
1508,-122.37371037208,47.6759592405359
1509,-122.29231555327527,47.721925784264
1510,-122.314059119211,47.6128328530726
1512,-122.325883544639,47.6359748672184
1515,-122.26203396724424,47.674940711741804
1516,-122.351338359879,47.654166188809
1520,-122.360580984704,47.685428407846
1521,-122.326819051222,47.62424902933859
1522,-122.32074456151,47.6594222578249
1523,-122.311980813695,47.7503055059951
1524,-122.335788328826,47.6208092411232
1525,-122.290842696077,47.6684651452266
1526,-122.23564566075,47.4937484982522
1541,-122.3126267056865,47.7320343453421
1542,-122.342125161051,47.7069361885448
1543,-122.341342210963,47.7069402417051
1545,-122.31261127115476,47.7334414711102
1547,-122.317601720029,47.70023636429215
1550,-122.34119572962538,47.68877751176082
1551,-122.28974577304102,47.6583703513991
1554,-122.332497830019,47.659080979243605
1556,-122.349952839238,47.6635095824679
1557,-122.349888138041,47.6732003955557
1558,-122.353561366268,47.7231839494278
1566,-122.2833705755108,47.70464748709762
1573,-122.34197811584322,47.69747505014678
1577,-122.31227551615,47.688443255961694
1578,-122.276744462271,47.6567007652893
1584,-122.278113573803,47.526162816775
1591,-122.333783744536,47.623061399383495
1595,-122.317852160261,47.6419039742219
1597,-122.384822838283,47.6670047562832
1603,-122.373734408776,47.668575404302
1604,-122.279985938553,47.633306433202
1605,-122.279982058493,47.6329191350411
1608,-122.34243380886,47.73226586594169
1609,-122.2820287305545,47.5390855617121
1610,-122.311887710026,47.6313809926334
1615,-122.339861272474,47.668820179790906
1631,-122.349953902479,47.6635437399376
1632,-122.313858850252,47.587728820045605
1634,-122.3832930487502,47.66639797736557
1635,-122.38073650800898,47.6982043726702
1643,-122.312637932935,47.7302184336048
1644,-122.31773376313257,47.70801001099364
1650,-122.280888974899,47.5452463829725
1651,-122.3072492393266,47.58873787560018
1652,-122.30757389387666,47.60347926941299
1656,-122.359534043383,47.72511078838389
1660,-122.273338900454,47.682985599005846
1663,-122.275364278736,47.5468921095507
1664,-122.276726654801,47.65670714628984
1671,-122.29127071104617,47.71400332732867
1675,-122.27303504783,47.6806167080912
1677,-122.306562589292,47.6730306816875
1679,-122.322791578202,47.6802858112475
1680,-122.321252036003,47.5829394271537
1682,-122.26383323124,47.52108198329589
1686,-122.360584532076,47.688342204015
1691,-122.292077113858,47.5782932484026
1693,-122.27888065471252,47.52590259666215
1697,-122.333036941432,47.6207679673392
1700,-122.35439974532,47.6514719442548
1701,-122.268143468972,47.5594943667381
1702,-122.3161577379434,47.56096038883962
1707,-122.316674686434,47.5845194701293
1712,-122.294898859766,47.6235866946667
1715,-122.28125715381434,47.65863753039877
1717,-122.30230292665856,47.60087968129308
1719,-122.356914767525,47.7123654187484
1734,-122.304390836325,47.6058024380923
1735,-122.266678643162,47.5149942423572
1740,-122.344776339031,47.7001404843555
1743,-122.320616400779,47.707601140611
1744,-122.320604605234,47.70712544206399
1747,-122.275303604692,47.554516688679
