node_id,community_id
1675,5
3724,5
5774,5
10895,5
10896,5
17042,5
3737,5
11934,5
2722,5
2723,5
16038,5
16039,5
9894,5
9895,5
7851,5
687,5
688,5
14000,5
8882,5
4783,5
8884,5
5817,5
14009,5
2745,5
12988,5
5821,5
9919,5
9920,5
15044,5
14021,5
5836,5
5837,5
4814,5
4815,5
7884,5
1745,5
1746,5
7885,5
4820,5
7895,5
1753,5
1754,5
12001,5
14051,5
5863,5
10987,5
3826,5
14067,5
3827,5
13046,5
3831,5
3832,5
18172,5
18173,5
18174,5
11007,5
18175,5
4865,5
4866,5
7937,5
18178,5
7941,5
7942,5
3848,5
18185,5
9994,5
18187,5
7948,5
12044,5
18188,5
18192,5
11023,5
7957,5
7958,5
5915,5
4893,5
13088,5
13089,5
8995,5
8998,5
14120,5
4908,5
16188,5
16189,5
12095,5
10048,5
10051,5
12100,5
10055,5
14153,5
11082,5
11083,5
17226,5
17228,5
14160,5
11092,5
12118,5
8028,5
2909,5
2910,5
10079,5
15197,5
7009,5
7010,5
7011,5
2919,5
2920,5
10092,5
9076,5
9077,5
14199,5
10109,5
2947,5
18310,5
7048,5
6025,5
2954,5
2955,5
5002,5
7049,5
13195,5
9100,5
2957,5
9101,5
18316,5
11155,5
18319,5
8087,5
8089,5
8090,5
9117,5
934,5
935,5
6057,5
11178,5
14257,5
20401,5
10172,5
10173,5
12222,5
16320,5
16321,5
11204,5
11205,5
19396,5
4039,5
4040,5
14284,5
9172,5
16340,5
19414,5
19418,5
10221,5
10222,5
14317,5
7151,5
10225,5
10226,5
16371,5
1008,5
7152,5
2040,5
11257,5
3066,5
19637,6
20671,6
17627,6
8481,6
10563,6
10564,6
16837,6
20319,6
20321,6
8063,6
7123,6
7124,6
20996,7
14853,7
16901,7
13830,7
13829,7
16900,7
2077,7
14882,7
16420,7
15915,7
15916,7
15919,7
15920,7
15409,7
7218,7
7219,7
17969,7
12855,7
7226,7
9275,7
3643,7
10812,7
3644,7
20548,7
20551,7
3655,7
8775,7
14410,7
15949,7
2638,7
6224,7
6225,7
13907,7
16470,7
6235,7
6236,7
4698,7
4699,7
9820,7
15963,7
15964,7
16483,7
16997,7
15976,7
17004,7
15469,7
15470,7
17519,7
20592,7
7281,7
17522,7
20594,7
7282,7
9330,7
15992,7
15993,7
16508,7
19068,7
14463,7
13952,7
7813,7
7814,7
7815,7
16522,7
12441,7
17566,7
5790,7
5791,7
17571,7
15525,7
18085,7
18086,7
17074,7
4285,7
3778,7
16597,7
14550,7
14551,7
3808,7
3809,7
16614,7
18154,7
15084,7
2285,7
3310,7
3311,7
2286,7
11509,7
9986,7
16644,7
15624,7
17160,7
17161,7
17168,7
17169,7
17178,7
10542,7
14132,7
8509,7
11069,7
14143,7
8010,7
6476,7
6477,7
12114,7
2395,7
2396,7
3424,7
3425,7
1888,7
1889,7
17778,7
12658,7
16253,7
16254,7
20351,7
16257,7
20354,7
20355,7
16260,7
16267,7
13720,7
17818,7
16287,7
14753,7
14754,7
16804,7
20392,7
6065,7
4547,7
4548,7
5062,7
11209,7
12233,7
8139,7
12234,7
17874,7
10709,7
10710,7
7125,7
20438,7
15846,7
17896,7
11754,7
7665,7
6133,7
6646,7
9719,7
6134,7
18430,7
12287,7
16387,8
16409,8
16408,8
1110,8
10438,8
10439,8
1232,8
14610,8
14611,8
17768,8
11681,8
11682,8
10668,8
5573,8
16876,8
16890,8
21006,8
4655,8
20021,8
20022,8
14920,8
16971,8
16044,8
17099,8
20263,8
3953,8
17272,8
17274,8
17275,8
17284,8
13220,8
11229,8
14339,9
17413,9
19464,9
5131,9
4113,9
4114,9
818,9
14358,9
11289,9
3098,9
3097,9
12323,9
12326,9
13358,9
1074,9
1075,9
17460,9
54,9
55,9
56,9
14392,9
14393,9
17466,9
4156,9
10301,9
19517,9
64,9
4155,9
19529,9
12371,9
12372,9
8280,9
14425,9
8281,9
20575,9
10342,9
10343,9
11370,9
4203,9
4204,9
7278,9
1135,9
1136,9
12402,9
6266,9
14459,9
2176,9
4234,9
13452,9
7314,9
13475,9
2212,9
2213,9
13479,9
1197,9
1198,9
8367,9
14514,9
3254,9
3255,9
9400,9
9416,9
9417,9
2257,9
2258,9
10457,9
14554,9
11482,9
10458,9
1247,9
1248,9
233,9
234,9
14571,9
17644,9
14572,9
13550,9
19697,9
19699,9
15608,9
11515,9
14591,9
13570,9
12554,9
12555,9
14607,9
12565,9
12566,9
14617,9
14618,9
20763,9
20764,9
20765,9
20766,9
20768,9
20769,9
20770,9
20771,9
20772,9
12581,9
14630,9
20774,9
20775,9
11562,9
1323,9
11563,9
1322,9
20780,9
306,9
307,9
14650,9
11585,9
11586,9
12611,9
11590,9
14669,9
13646,9
4433,9
4434,9
338,9
339,9
4438,9
4439,9
1369,9
1370,9
14695,9
10607,9
3442,9
3443,9
14712,9
14713,9
14717,9
13697,9
13698,9
14725,9
8584,9
10636,9
14737,9
13714,9
14740,9
14741,9
3480,9
3481,9
12697,9
12698,9
17821,9
10657,9
10658,9
9656,9
9657,9
3513,9
3514,9
457,9
458,9
19924,9
17878,9
19926,9
11735,9
19927,9
19930,9
19931,9
19934,9
19935,9
19936,9
6628,9
17894,9
12779,9
11765,9
14838,9
9729,9
8708,9
6662,9
6663,9
6669,9
3601,9
4631,9
4632,9
5664,9
2600,9
2601,9
1579,9
1580,9
12848,9
3634,9
3635,9
567,9
568,9
17977,9
8763,9
7749,9
17990,9
10822,9
21066,9
9808,9
18001,9
21075,9
8787,9
19036,9
14945,9
14946,9
9829,9
9830,9
8806,9
18025,9
9834,9
11889,9
9843,9
9844,9
20274,9
20089,9
6779,9
6780,9
642,9
18068,9
18069,9
20129,9
20130,9
20131,9
20132,9
20133,9
20134,9
20135,9
1703,9
6824,9
11958,9
11959,9
11969,9
16070,9
16073,9
18122,9
6857,9
6858,9
2766,9
16079,9
16080,9
2767,9
18128,9
16082,9
16087,9
20186,9
16095,9
16101,9
1769,9
1770,9
16105,9
16109,9
16112,9
4849,9
4850,9
6908,9
16125,9
6909,9
16130,9
12036,9
12037,9
12040,9
12041,9
16140,9
1810,9
1811,9
4884,9
16148,9
20251,9
14115,9
17191,9
12079,9
11056,9
6959,9
20271,9
5940,9
13109,9
5941,9
20273,9
5944,9
15152,9
12109,9
11086,9
11089,9
7002,9
15202,9
13156,9
10087,9
10088,9
11123,9
11124,9
7031,9
10105,9
12154,9
12155,9
18298,9
18299,9
9086,9
17281,9
11146,9
13197,9
14238,9
2985,9
2986,9
4011,9
4012,9
1968,9
7094,9
12217,9
12218,9
11193,9
11194,9
9154,9
17350,9
14280,9
8143,9
9169,9
6097,9
6098,9
4055,9
17371,9
11234,9
12263,9
12264,9
9195,9
9196,9
15350,9
10231,9
17428,10
19660,10
15142,10
17920,11
20992,11
9226,11
9227,11
10250,11
10251,11
5646,11
5647,11
20,11
21,11
7702,11
11808,11
11809,11
6694,11
18471,11
17963,11
17452,11
17453,11
11831,11
10295,11
10296,11
2621,11
2622,11
5695,11
13888,11
1095,11
1096,11
11852,11
10317,11
10318,11
15959,11
20569,11
20573,11
20576,11
1121,11
8294,11
7783,11
20584,11
7784,11
105,11
106,11
12904,11
5741,11
17516,11
10348,11
4718,11
4719,11
4720,11
20603,11
14971,11
1152,11
8321,11
8322,11
1153,11
12932,11
17543,11
16012,11
20621,11
14998,11
13464,11
8348,11
10913,11
10914,11
9890,11
4775,11
10408,11
6828,11
9902,11
21170,11
21172,11
17078,11
21175,11
13495,11
21180,11
21182,11
21183,11
21184,11
21185,11
3266,11
3267,11
8907,11
14541,11
6350,11
16595,11
13527,11
15581,11
15582,11
17120,11
17632,11
1762,11
1761,11
10468,11
4836,11
3814,11
5865,11
11500,11
12524,11
5358,11
