source,target,distance_ft,edge_type
P_13523,T_2000,21.372892818799432,power_to_transport
P_13526,T_8917,21.71624117032153,power_to_transport
P_13531,T_1981,17.262051464720233,power_to_transport
P_13532,T_16967,280.4130161357495,power_to_transport
P_13535,T_15293,53.86777954190881,power_to_transport
P_13536,T_10138,17.41273479957291,power_to_transport
P_13537,T_9539,29.793372206720154,power_to_transport
P_13538,T_9197,25.205838034461156,power_to_transport
P_13540,T_9195,17.38058404854268,power_to_transport
P_13543,T_721,13.533050679905891,power_to_transport
P_13544,T_3187,146.92175403589766,power_to_transport
P_13545,T_7327,15.480154184814857,power_to_transport
P_13546,T_5616,23.98019230248608,power_to_transport
P_13547,T_5616,28.091855000862356,power_to_transport
P_13548,T_723,23.168945730220635,power_to_transport
P_13549,T_723,137.31929610025932,power_to_transport
P_13550,T_20779,89.42840839725964,power_to_transport
P_13551,T_9520,30.490523714187148,power_to_transport
P_13555,T_17454,58.319691077197604,power_to_transport
P_13556,T_12018,282.6987655718533,power_to_transport
P_13560,T_6818,13.39547024240721,power_to_transport
P_2696,T_17099,101.50456151064088,power_to_transport
P_13566,T_11688,126.92390870974563,power_to_transport
P_13567,T_9222,127.33278984505769,power_to_transport
P_13569,T_14036,36.382610392002256,power_to_transport
P_13570,T_4940,152.7997624055486,power_to_transport
P_13575,T_7941,129.0179767687583,power_to_transport
P_13576,T_2212,33.21604873189219,power_to_transport
P_13577,T_15354,95.32029099532022,power_to_transport
P_13578,T_10123,140.09913352064285,power_to_transport
P_13579,T_10632,17.214703747038552,power_to_transport
P_13580,T_1500,35.23761605623949,power_to_transport
P_13581,T_169,147.6233121042767,power_to_transport
P_13588,T_6858,260.97921934671456,power_to_transport
P_13589,T_14010,139.05040397075658,power_to_transport
P_13590,T_17414,415.5818534476625,power_to_transport
P_13592,T_716,26.690120385529053,power_to_transport
P_13594,T_2654,109.45123709921646,power_to_transport
P_13595,T_12860,109.54097153019524,power_to_transport
P_13596,T_10478,287.84741096361256,power_to_transport
P_13603,T_10510,154.2597407280612,power_to_transport
P_13606,T_6022,12.930791815001108,power_to_transport
P_13608,T_180,70.49185411738247,power_to_transport
P_13616,T_8929,27.769868431944136,power_to_transport
P_13617,T_8929,31.81853091208872,power_to_transport
P_13618,T_11808,239.67189145122055,power_to_transport
P_13620,T_795,52.84539670364292,power_to_transport
P_13621,T_8385,133.8382591163005,power_to_transport
P_13622,T_7827,163.6376496214461,power_to_transport
P_13623,T_16108,101.58162297842593,power_to_transport
P_13624,T_1628,21.522814092450616,power_to_transport
P_13629,T_8550,233.55384704670467,power_to_transport
P_13630,T_14413,35.18152316572692,power_to_transport
P_13631,T_4269,32.58887947708876,power_to_transport
P_13640,T_18245,252.62636175312053,power_to_transport
P_13641,T_14811,297.0048153798198,power_to_transport
P_13643,T_2020,26.76614743443984,power_to_transport
P_13644,T_8403,31.56900509023538,power_to_transport
P_13645,T_14463,38.341083149419845,power_to_transport
P_13646,T_19446,99.83087367774282,power_to_transport
P_13647,T_6283,208.38448738614306,power_to_transport
P_13649,T_4585,303.05171805607733,power_to_transport
P_13651,T_3698,55.369438924327966,power_to_transport
P_13652,T_4216,664.5113408288792,power_to_transport
P_13653,T_3403,18.65365213944752,power_to_transport
P_13659,T_8726,127.70792665554873,power_to_transport
P_13662,T_3035,21.1034907304614,power_to_transport
P_13663,T_12720,176.32802626358074,power_to_transport
P_13664,T_5855,75.29760110015822,power_to_transport
P_13666,T_5374,252.24479983913028,power_to_transport
P_13668,T_582,76.77088539261506,power_to_transport
P_13671,T_13668,34.452804395804954,power_to_transport
P_13675,T_16475,26.436842173744548,power_to_transport
P_13676,T_9402,38.79525076779446,power_to_transport
P_13677,T_16548,34.480450370288274,power_to_transport
P_13678,T_6380,111.43610098505096,power_to_transport
P_13680,T_3383,20.406594987574316,power_to_transport
P_13683,T_3940,131.65218324696858,power_to_transport
P_13685,T_17084,247.77278141779445,power_to_transport
P_13689,T_8975,16.09687763629196,power_to_transport
P_13691,T_8299,29.25569234634336,power_to_transport
P_13692,T_16098,137.709265506832,power_to_transport
P_13693,T_7820,166.20615536189968,power_to_transport
P_13694,T_5047,121.24938547161673,power_to_transport
P_13695,T_926,10.555659754927776,power_to_transport
P_13697,T_3147,158.8818879664583,power_to_transport
P_13698,T_3147,31.882613988052487,power_to_transport
P_13699,T_6257,148.7725812242742,power_to_transport
P_13700,T_1707,26.307942559873265,power_to_transport
P_13701,T_3559,27.37835439536402,power_to_transport
P_13704,T_3785,21.87471280428823,power_to_transport
P_13705,T_1011,78.81670137320216,power_to_transport
P_13708,T_1108,17.431999034037204,power_to_transport
P_13710,T_8858,317.7545526395294,power_to_transport
P_13716,T_11201,38.31719740897234,power_to_transport
P_13718,T_2842,33.5651572523259,power_to_transport
P_13719,T_3157,174.4503549180416,power_to_transport
P_13720,T_2041,108.845779881296,power_to_transport
P_13721,T_2432,206.10652988153532,power_to_transport
P_13725,T_3832,96.47702908500086,power_to_transport
P_13726,T_3832,13.612030416653255,power_to_transport
P_13727,T_2387,38.17463623066457,power_to_transport
P_13728,T_4422,23.598689822455665,power_to_transport
P_13730,T_16550,243.98271943498483,power_to_transport
P_13731,T_122,17.96314530055213,power_to_transport
P_13732,T_3596,154.3729563494627,power_to_transport
P_13733,T_4776,23.525157902378485,power_to_transport
P_13734,T_15125,31.18783822001757,power_to_transport
P_13735,T_3634,25.584487201219225,power_to_transport
P_13736,T_10119,142.40713745693756,power_to_transport
P_13738,T_13119,86.53967403464456,power_to_transport
P_2731,T_10973,68.14159830486194,power_to_transport
P_13745,T_2540,231.88910550721894,power_to_transport
P_13747,T_8181,96.17222891821756,power_to_transport
P_13751,T_2304,35.68184153698284,power_to_transport
P_13752,T_5236,116.61465741007068,power_to_transport
P_13753,T_3988,114.86458157520545,power_to_transport
P_13754,T_3171,100.84742222746941,power_to_transport
P_13755,T_3877,28.797861183348473,power_to_transport
P_13756,T_3877,168.688914711469,power_to_transport
P_2734,T_15973,83.29999571728939,power_to_transport
P_13764,T_13305,149.79722368977735,power_to_transport
P_13766,T_13649,193.5718360976055,power_to_transport
P_13769,T_41,52.393767643640714,power_to_transport
P_13770,T_12293,23.364319618205574,power_to_transport
P_13773,T_14010,24.705380402948926,power_to_transport
P_13774,T_18008,27.532453645189197,power_to_transport
P_13776,T_8503,202.86198959038413,power_to_transport
P_13779,T_3930,20.279533996993333,power_to_transport
P_13780,T_16840,35.41906519034832,power_to_transport
P_13781,T_17765,222.65144965667955,power_to_transport
P_13783,T_4885,20.098320502356756,power_to_transport
P_13785,T_1247,22.48831925891531,power_to_transport
P_13788,T_17633,33.179892097055934,power_to_transport
P_13790,T_10666,28.54953738335793,power_to_transport
P_13791,T_11456,109.04323443167316,power_to_transport
P_13798,T_13410,396.8807869321085,power_to_transport
P_13799,T_13410,413.363826906259,power_to_transport
P_13802,T_15515,42.04212086371243,power_to_transport
P_13803,T_320,188.70917327761634,power_to_transport
P_13804,T_8452,143.0956881116663,power_to_transport
P_13806,T_8452,124.33419310172152,power_to_transport
P_13807,T_12526,142.79295725068943,power_to_transport
P_13809,T_8128,140.80465067756,power_to_transport
P_13810,T_3440,15.607238011685315,power_to_transport
P_13811,T_4775,61.77224449140449,power_to_transport
P_13813,T_14539,24.765806028146752,power_to_transport
P_13814,T_3552,157.83175116489244,power_to_transport
P_13821,T_3825,151.70272919552517,power_to_transport
P_13822,T_3110,45.983541722532,power_to_transport
P_13826,T_13330,75.65660962101845,power_to_transport
P_13828,T_8041,7.600349727354043,power_to_transport
P_13835,T_10577,27.652437976250017,power_to_transport
P_13838,T_6427,123.83695721600613,power_to_transport
P_13839,T_3559,156.99374613306932,power_to_transport
P_13841,T_5303,154.64951939312698,power_to_transport
P_13843,T_14362,167.44465873674787,power_to_transport
P_13844,T_11299,32.52529973699536,power_to_transport
P_13846,T_10686,22.89084571092994,power_to_transport
P_13847,T_17730,79.53105959736008,power_to_transport
P_13848,T_17042,93.90193343634576,power_to_transport
P_13850,T_2152,21.743629987950026,power_to_transport
P_13855,T_7397,35.42030972690958,power_to_transport
P_13860,T_2745,35.62653733133816,power_to_transport
P_13861,T_13562,37.327161810234124,power_to_transport
P_13865,T_14231,112.19409208676173,power_to_transport
P_13867,T_9265,25.636093751836967,power_to_transport
P_13868,T_17735,60.520105455817685,power_to_transport
P_13872,T_10349,62.903717915039564,power_to_transport
P_13873,T_10349,56.81897289408561,power_to_transport
P_13874,T_11624,64.49128894759502,power_to_transport
P_13875,T_13301,142.46844242954748,power_to_transport
P_13879,T_6108,30.704489103091916,power_to_transport
P_13881,T_12111,185.13736074814858,power_to_transport
P_13884,T_3240,84.63251031318104,power_to_transport
P_13885,T_14204,38.34579991672072,power_to_transport
P_13887,T_17431,222.36580206584634,power_to_transport
P_13888,T_17431,218.86077889394127,power_to_transport
P_13889,T_16795,35.62664496242221,power_to_transport
P_13894,T_139,31.2661468987511,power_to_transport
P_13897,T_140,23.8038223837911,power_to_transport
P_13898,T_5111,14.791114800102537,power_to_transport
P_13904,T_6429,204.92179107654871,power_to_transport
P_13908,T_20790,65.58327969415922,power_to_transport
P_13909,T_8050,140.6604175854727,power_to_transport
P_13910,T_10732,37.68851728986709,power_to_transport
P_13912,T_6560,27.52911266992805,power_to_transport
P_13914,T_11348,271.2146983467474,power_to_transport
P_13920,T_7877,130.56619444533385,power_to_transport
P_13922,T_947,18.323668306246617,power_to_transport
P_13923,T_16773,73.3881431789548,power_to_transport
P_13928,T_1885,31.6734141952605,power_to_transport
P_13929,T_15494,79.32184923056195,power_to_transport
P_13934,T_3363,121.11589031990408,power_to_transport
P_13936,T_10664,179.6565162652949,power_to_transport
P_13938,T_1385,19.334026489523016,power_to_transport
P_13939,T_16030,28.407709369588797,power_to_transport
P_13940,T_6704,73.88816092369404,power_to_transport
P_13944,T_257,159.2947173007958,power_to_transport
P_13945,T_323,18.665465445849556,power_to_transport
P_13948,T_2873,126.33183298847447,power_to_transport
P_13949,T_14268,167.06076777536117,power_to_transport
P_13951,T_8184,40.73316475594268,power_to_transport
P_13952,T_718,21.260040120830915,power_to_transport
P_13953,T_718,26.00294362203933,power_to_transport
P_13954,T_3520,31.807133700683362,power_to_transport
P_13960,T_12930,19.401826648284818,power_to_transport
P_13961,T_5868,15.25164660250215,power_to_transport
P_13962,T_16458,17.64189208691043,power_to_transport
P_13967,T_6561,22.66398484051154,power_to_transport
P_13968,T_2480,158.18829146089703,power_to_transport
P_13970,T_9958,98.13287932463899,power_to_transport
P_13976,T_2766,14.547170637856272,power_to_transport
P_13977,T_8526,106.7748814755967,power_to_transport
P_13978,T_9448,139.52398718812609,power_to_transport
P_13981,T_17394,73.31624209144115,power_to_transport
P_13982,T_12860,86.6024329078353,power_to_transport
P_13984,T_1716,131.56421387263754,power_to_transport
P_13985,T_1716,134.14496335305643,power_to_transport
P_13986,T_1421,195.88296591250284,power_to_transport
P_13993,T_3586,21.441484849165203,power_to_transport
P_13995,T_12577,240.18967762316782,power_to_transport
P_13996,T_17523,35.547268598217485,power_to_transport
P_13997,T_1877,47.68074354112132,power_to_transport
P_13998,T_7774,28.032096082673952,power_to_transport
P_13999,T_19114,2.148072870575808,power_to_transport
P_14000,T_7371,15.022862990481805,power_to_transport
P_14001,T_20818,328.78597298129006,power_to_transport
P_14003,T_8196,89.50037296109292,power_to_transport
P_14009,T_3040,25.01782949214705,power_to_transport
P_14018,T_11428,43.38976859711992,power_to_transport
P_14019,T_11428,42.42718196924326,power_to_transport
P_14020,T_6408,37.36150603610124,power_to_transport
P_14022,T_8811,103.34053211759246,power_to_transport
P_14023,T_8811,26.316956718975824,power_to_transport
P_14028,T_17636,30.784155049232826,power_to_transport
P_14030,T_2871,198.01747289347784,power_to_transport
P_14031,T_10411,136.3524559661411,power_to_transport
P_14032,T_11020,135.28776082571653,power_to_transport
P_14033,T_13439,210.0278175681229,power_to_transport
P_14036,T_9610,100.44443582014567,power_to_transport
P_14037,T_6070,27.20043810060689,power_to_transport
P_14038,T_2014,61.86370426397036,power_to_transport
P_14041,T_13634,99.70284023868315,power_to_transport
P_14043,T_12759,139.38250428812097,power_to_transport
P_14044,T_16480,114.25842727400816,power_to_transport
P_14045,T_13652,110.06913296184231,power_to_transport
P_14046,T_9474,17.302942337637695,power_to_transport
P_14047,T_15140,81.24441549127623,power_to_transport
P_14053,T_11281,98.93705457169442,power_to_transport
P_14055,T_4815,237.53365055144167,power_to_transport
P_14064,T_10392,36.99888489513677,power_to_transport
P_14067,T_19574,574.810068292239,power_to_transport
P_14071,T_17277,135.15826326849532,power_to_transport
P_14072,T_3388,102.7134612206055,power_to_transport
P_14076,T_9157,150.35635441073575,power_to_transport
P_14077,T_1910,161.02147377251544,power_to_transport
P_14078,T_7597,21.089007081332568,power_to_transport
P_14081,T_17952,19.833259725518456,power_to_transport
P_14085,T_5117,170.01593359525015,power_to_transport
P_14090,T_1881,149.9249511366519,power_to_transport
P_14091,T_16084,76.17750731639612,power_to_transport
P_14092,T_16084,34.157604518965684,power_to_transport
P_14095,T_9180,33.04717445158715,power_to_transport
P_14097,T_12991,31.875610261836442,power_to_transport
P_14101,T_7877,21.538153360587184,power_to_transport
P_14103,T_4893,243.203416029931,power_to_transport
P_14104,T_16492,254.3961786710381,power_to_transport
P_14107,T_6732,22.081627769101875,power_to_transport
P_14109,T_13498,148.84020041227947,power_to_transport
P_14110,T_8033,31.616561233930888,power_to_transport
P_14111,T_10579,125.37293567981587,power_to_transport
P_14112,T_10579,29.1087921499143,power_to_transport
P_14114,T_3993,26.25581631380778,power_to_transport
P_14115,T_9105,18.58462426424044,power_to_transport
P_14116,T_5379,26.63894213999274,power_to_transport
P_14117,T_7704,129.84212821115153,power_to_transport
P_14118,T_5189,144.70278374541735,power_to_transport
P_14119,T_7499,17.07932274004173,power_to_transport
P_14120,T_17535,385.7423721414263,power_to_transport
P_14121,T_3845,164.15518267347153,power_to_transport
P_14122,T_3739,188.12602446823755,power_to_transport
P_14123,T_1077,156.37828648795715,power_to_transport
P_14124,T_17636,15.368112141498328,power_to_transport
P_14130,T_11453,28.045935493553113,power_to_transport
P_14131,T_873,26.210409096518042,power_to_transport
P_14132,T_7551,21.241966029775092,power_to_transport
P_14134,T_14363,84.80949508367407,power_to_transport
P_14135,T_16598,246.21158391371193,power_to_transport
P_14136,T_2287,54.8189651906892,power_to_transport
P_14141,T_2100,158.75292291926402,power_to_transport
