node_id,community_id,longitude,latitude
20155,0,1288642.76122035,191391.11372003
20156,0,1288832.11091655,191204.31256783
20157,0,1288648.61062837,191415.586808056
20166,0,1284703.20710433,187137.81515567
20167,0,1284787.07865641,187132.81387566
20170,0,1285011.50796863,187576.932724118
20173,0,1285009.75865664,187518.628020063
20474,0,1288872.62982859,192018.02751267
20914,0,1289637.14272538,190881.322743505
20915,0,1289639.69357337,190883.953655511
21101,0,1285314.36531295,187917.450100467
21103,0,1285973.01984163,187906.660404459
21108,0,1286656.27571432,188234.88120479896
21111,0,1285969.19801761,187775.316148326
21194,0,1289087.34989281,191264.676983893
2018,1,1253964.49820884,245947.981295899
2019,1,1253763.99107264,245952.1732319
2108,1,1253756.24374463,245582.225199521
2993,1,1251449.73161426,248401.062066406
2994,1,1251449.28867027,248423.572850436
3455,1,1253747.08361661,245167.688239098
3456,1,1253497.83606437,245171.672495097
4303,1,1253514.03094438,245956.713583902
5230,1,1253473.52118434,244088.477165997
5315,1,1253678.93052855,246159.049136117
5316,1,1253521.84227239,246341.590768293
5470,1,1251266.80380608,248326.899826333
5471,1,1250778.05020557,248399.838002399
6986,1,1251331.49001415,248379.63921839
7467,1,1251666.91260649,248572.444914579
8219,1,1253016.03491187,245982.697455928
8220,1,1253057.31433591,245984.768623933
8760,1,1253506.28163238,245586.649391517
9015,1,1253487.55920036,244714.011694625
9641,1,1253778.29782465,243990.446829885
9642,1,1253773.23612864,244162.324142069
9643,1,1252327.65833516,248197.857074201
9644,1,1252198.50076704,248200.791794196
10386,1,1253632.5989445,244711.692782626
11387,1,1252476.78627132,248196.131378189
11651,1,1250071.55682886,245015.538990945
11652,1,1250132.64367692,244884.276782811
12053,1,1253525.8436164,246541.546096504
12587,1,1251308.40771012,248804.377842814
12733,1,1250153.56751694,247882.775665879
12734,1,1250158.67970894,248230.818610236
12887,1,1253741.31792061,244517.724654436
13142,1,1252110.97436695,246569.114928529
13143,1,1252120.04918295,247010.14814497496
13790,1,1253846.28387272,246451.727664411
