Node ID,Longitude,Latitude
725,1277229.44120866,179751.671148106
726,1292200.541192,181001.488813385
727,1293051.30554487,180971.592877358
728,1291383.50048716,181117.57521350696
729,1291621.0780874,181108.281965494
730,1280641.68799616,169229.990433335
731,1280626.61913215,168590.222624674
732,1265526.31562868,284858.609559745
733,1265638.1766208,284892.044503778
734,1274864.40197425,228379.504669905
735,1275186.57451858,228376.773341894
736,1262189.41943327,248760.33822678
737,1261658.51172072,248771.853938788
738,1262582.51216967,233109.84854674301
739,1262590.22244167,233422.622819066
740,1268781.77105601,225717.459099174
741,1268564.77937579,226084.088987559
742,1262383.60080947,260330.550974622
743,1262396.96036148,260995.117567301
744,1281390.39679693,221947.84923932
745,1281312.99730885,221937.069399312
746,1286471.49587414,207360.689096376
747,1286466.87776212,207025.497800037
748,1267610.81278282,256887.418747097
749,1267610.24683082,257151.780411363
750,1261883.11658496,255703.289913878
751,1261893.34391296,256223.160890415
752,1272121.95237143,238904.490152687
753,1261653.28733672,241059.15908288996
754,1261668.08976874,241704.13252355196
755,1286995.42265867,176193.406248465
756,1284064.60076767,277876.476496592
757,1284061.02035166,278787.269009516
758,1266653.42430183,173940.093222156
759,1269571.68286483,186146.271218657
760,1268244.96145546,186142.112754658
761,1287362.97241904,190519.102327138
762,1287354.54592304,190180.636150792
763,1292320.59079212,182247.275054663
764,1292660.47034447,182423.06705483803
765,1271750.57419506,271577.314570144
766,1271750.32318705,271868.492810443
767,1280478.114492,216851.229458094
768,1280467.64236398,216296.429713532
769,1264486.55658762,285108.669079989
770,1264561.5062197,285323.584664211
771,1279900.86271541,281705.021012515
772,1279902.24818741,282220.134485036
773,1284178.23865578,236472.720102191
774,1284192.4590718,237054.363622785
775,1291578.08211936,187021.86001955
776,1268957.1260642,258837.487357095
777,1268960.7963362,259167.991613433
778,1293093.07648891,182622.429807052
779,1294065.27757791,182582.45585501203
780,1294056.67130589,182148.865838557
781,1269692.98840095,168645.360672742
782,1270168.54980944,168634.982112721
783,1270240.6051055,204402.853125349
784,1270941.67749023,204382.903685331
785,1265869.43799703,227481.57302098
786,1266009.84746918,227632.347037137
787,1258939.48893394,189856.277878463
788,1258662.09482165,189865.245366469
789,1277818.68344927,281510.510932311
790,1278327.1089218,281279.943444073
